B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLOUDY_PIXEL_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,NODATA_PIXEL_PERCENTAGE,SENSING_ORBIT_NUMBER,SPACECRAFT_NAME,date,lat,lon,PID
109,1601,943,279,635,522,1054,2239,2612,2530,2653,2372,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05406622788255,69.81890787762842,ID_G31KIr
109,1618,978,246,581,463,1104,2089,2309,2568,2510,2372,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05406673421244,69.81899949758079,ID_G31KIr
677,2569,1857,781,1290,1714,1754,2539,2869,2580,3073,2790,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.052610954096544,69.80089760393687,ID_4YbkTb
677,2507,1748,500,887,1088,1700,2340,2645,1932,2756,2790,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05252004209739,69.8007963582109,ID_4YbkTb
677,2569,1857,408,1126,1284,1754,2539,2869,2028,3073,2790,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05252055385611,69.80088797744187,ID_4YbkTb
91,1686,1138,236,464,596,961,1494,1737,1667,1893,1963,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05369236166173,69.84963439225152,ID_UeTldy
91,1753,1187,209,445,560,879,1257,1405,1586,1657,1963,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05369285854372,69.84972601243709,ID_UeTldy
91,1805,1226,213,448,586,997,1629,1776,1751,2043,1963,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05360245608915,69.84971636958011,ID_UeTldy
119,1970,1363,321,601,763,1155,1621,1897,2036,2118,2072,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05543569022027,69.7730879766919,ID_55EtKa
119,1582,962,317,588,655,893,1815,1933,2289,2331,2072,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.055436210705075,69.77317959651026,ID_55EtKa
119,1593,1041,314,600,691,963,1577,1774,1996,2007,2072,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05534581178969,69.77316997627871,ID_55EtKa
66,2221,1719,283,564,767,1151,1663,1834,1861,1980,2015,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.055538774499624,69.92528448464688,ID_eAZx2q
66,2327,1699,320,558,752,1176,1609,1767,1995,2011,2015,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05553924833311,69.92537610618814,ID_eAZx2q
66,2173,1595,294,565,734,1096,1478,1663,1975,1838,2015,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.055448368750284,69.92527481632683,ID_eAZx2q
119,2000,1416,250,455,623,1014,1484,1761,1589,1909,2079,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05548207845257,69.8800428752607,ID_BueZnZ
119,1989,1404,265,480,588,1107,1575,1733,1715,1975,2079,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.055391674668634,69.88003322126002,ID_BueZnZ
119,1890,1284,299,551,697,990,1791,2012,1823,2255,2079,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05548256615195,69.88013449634934,ID_BueZnZ
119,1764,1178,300,575,697,1011,1674,1978,2120,2163,2079,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05539216236399,69.88012484231933,ID_BueZnZ
48,1961,1402,250,593,722,1310,1883,2156,1908,2248,2359,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05578105500092,69.90241777533932,ID_3R995P
81,1814,1275,242,561,624,1052,1643,1839,1911,2058,2338,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.055781535863574,69.90250939674658,ID_3R995P
87,1817,1303,237,578,772,1123,1642,1846,1835,1945,2154,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05569065024083,69.90240811401661,ID_3R995P
112,1893,1339,228,562,682,1093,1495,1666,1798,1900,2022,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0556911310995,69.90249973539457,ID_3R995P
218,2498,1910,600,915,1322,1486,1723,1987,2110,2154,1971,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05728418861744,69.78042679388972,ID_UoCxWn
218,2354,1811,545,845,1210,1449,1682,1830,2094,2150,1971,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05728470700042,69.78051841440286,ID_UoCxWn
190,2177,1632,469,761,1050,1331,1644,1835,1886,1955,2038,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.057194307761414,69.780508790227,ID_UoCxWn
212,2227,1713,594,959,1376,1460,1895,2058,2134,2269,1923,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05746162883612,69.89554646809029,ID_G9a57z
239,1708,1112,291,529,605,1009,1969,2643,2919,2507,2201,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05737074127103,69.89544518559646,ID_G9a57z
212,2227,1713,464,849,1184,1460,1895,2058,2276,2269,1923,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05737122439372,69.89553680745016,ID_G9a57z
145,1509,1009,226,466,477,891,1923,2158,2041,2182,2181,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.058058502630395,70.05064420835197,ID_S2zjmZ
145,1509,1009,237,519,477,891,1923,2158,2386,2182,2181,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05796809175605,70.05063449828741,ID_S2zjmZ
145,1475,975,222,480,416,865,1940,2194,2251,2376,2181,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05796852733469,70.0507261215161,ID_S2zjmZ
143,2064,1462,312,545,720,1163,1609,1749,1968,1994,2021,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.058079083372164,69.90989748762408,ID_gvKxqv
143,2064,1462,289,560,775,1163,1609,1749,1978,1994,2021,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.058079562117555,69.90998910984547,ID_gvKxqv
143,2064,1462,305,630,875,1163,1609,1749,1903,1994,2021,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05798915705422,69.90997944410309,ID_gvKxqv
245,2115,1632,416,686,918,1115,1538,1721,1807,1868,2157,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.05901524492584,69.78299181667174,ID_oUbIVU
211,2127,1616,445,697,922,1150,1451,1646,1785,1786,1996,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.059015762660835,69.78308343777869,ID_oUbIVU
245,2115,1632,440,714,990,1115,1538,1721,1727,1868,2157,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.058924845590596,69.78298219019149,ID_oUbIVU
148,2525,1878,536,870,1256,1603,1848,2013,1988,2178,2407,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06169134930116,69.8090988286333,ID_5owGxQ
189,2378,1690,543,860,1224,1370,1779,1937,1938,2169,2486,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.061691859242416,69.80919045093513,ID_5owGxQ
189,2378,1690,494,878,1226,1370,1779,1937,2060,2169,2486,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06160145872104,69.80918081382276,ID_5owGxQ
57,1627,1079,210,473,467,946,1978,2437,2894,2658,2471,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06172900752465,69.951861941104,ID_jrZXD8
57,1627,1079,414,675,930,946,1978,2437,2569,2658,2471,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06163860071344,69.9518522589249,ID_jrZXD8
121,2069,1390,319,590,775,1094,1552,1719,1920,2098,2167,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.061848802000476,69.77285500314909,ID_rU3dL8
115,2007,1408,298,564,729,1028,1514,1684,1848,2063,1945,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06184932307151,69.772946625041,ID_rU3dL8
121,2069,1390,330,541,793,1094,1552,1719,1748,2098,2167,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06175840317298,69.77284537737744,ID_rU3dL8
69,2227,1311,230,540,557,1046,1860,2253,2408,2476,2747,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0607357128828,69.91686631629221,ID_vF8I93
69,2128,1296,217,499,462,1004,2014,2439,2581,2792,2747,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06073618969414,69.91695793943752,ID_vF8I93
101,2083,1182,188,471,460,856,1891,2298,2470,2595,2307,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0606453075515,69.91685664603204,ID_vF8I93
101,2253,1522,295,577,657,1128,1750,2032,2304,2356,2307,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0606457843589,69.91694826914802,ID_vF8I93
142,2377,1883,376,648,980,1188,1537,1712,1831,1905,1936,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06315952403389,69.89661337426455,ID_FGEiko
148,2594,2059,365,642,977,1314,1586,1755,1798,1995,2053,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06316000724384,69.89670499800228,ID_FGEiko
148,2614,2145,389,725,1058,1406,1522,1753,1884,1954,2053,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06306960281322,69.89669533196182,ID_FGEiko
69,1947,1397,235,478,667,935,1334,1527,1689,1648,2039,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.063803290965154,69.91600404074944,ID_fWg1ls
69,1947,1397,239,462,649,935,1334,1527,1626,1648,2039,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06380376827548,69.91609566487915,ID_fWg1ls
214,2133,1536,638,904,1256,1311,1755,1921,2056,2117,2439,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06519072384288,69.9396870062687,ID_H6fIq4
171,1832,1364,591,926,1232,1190,1588,1826,2170,1971,1741,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06519119399226,69.93977863105724,ID_H6fIq4
236,2291,1703,697,1019,1382,1517,1738,1923,2170,2073,1892,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06510078772937,69.9397689496264,ID_H6fIq4
87,1687,1080,259,485,590,949,1572,1842,1772,2071,2165,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06451973648096,69.8469439379518,ID_mRAoEZ
87,1582,1000,261,499,613,876,1437,1743,1646,1930,2165,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06452023503522,69.8470355616112,ID_mRAoEZ
87,1773,1209,266,518,641,973,1428,1576,1716,1838,2165,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06442933427158,69.84693428642228,ID_mRAoEZ
105,2082,1368,160,433,453,1163,1920,2379,2067,2464,2609,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06422103320415,69.80909383116119,ID_GQHX7c
105,2082,1368,297,607,670,1163,1920,2379,2274,2464,2609,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06422154334764,69.80918545428219,ID_GQHX7c
105,2082,1368,252,546,624,1163,1920,2379,2575,2464,2609,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06413063271559,69.80908419185113,ID_GQHX7c
105,2082,1368,300,619,675,1163,1920,2379,2820,2464,2609,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06413114285486,69.8091758149427,ID_GQHX7c
239,2119,1702,494,850,1224,1500,1730,1870,1864,1972,1934,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06542568160216,70.02295487773912,ID_L7KmAo
239,2121,1728,566,913,1298,1497,1699,1761,1970,1893,1934,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06533527190612,70.02294516986228,ID_L7KmAo
302,2100,1588,425,797,1104,1447,1836,2061,1892,2172,2179,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.066142367128094,69.9849357052152,ID_5kRhri
238,1738,1320,439,707,965,1269,1584,1715,1637,1748,2438,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06605150262625,69.9848343832707,ID_5kRhri
302,2078,1587,386,636,794,1458,1851,2043,2114,2120,2179,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.066051958986336,69.98492600869412,ID_5kRhri
158,2071,1394,358,650,940,1211,1779,1989,2153,2297,2219,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06507433343684,69.98820948175927,ID_QxT4A8
158,2049,1433,358,708,1026,1359,1820,2028,2150,2241,2219,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06507478868836,69.98830110689104,ID_QxT4A8
158,2082,1495,373,737,1048,1339,2028,2204,2387,2500,2219,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06498392514894,69.988199785152,ID_QxT4A8
158,2234,1644,477,858,1200,1633,1890,2051,2214,2181,2219,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06498438039668,69.98829141025445,ID_QxT4A8
269,2338,1724,310,549,929,1164,1383,1570,1657,1810,2159,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06650980281009,69.89797894809503,ID_P6A2OP
269,2338,1724,386,645,1007,1164,1383,1570,1751,1810,2159,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.066510285858925,69.8980705729303,ID_P6A2OP
269,2338,1724,267,538,822,1164,1383,1570,1549,1810,2159,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0664198814054,69.89806090349845,ID_P6A2OP
109,2010,1412,325,599,938,1204,1678,1841,1838,2140,2939,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06610718934134,69.80709730643886,ID_FT4Pk6
109,2010,1412,418,692,1058,1204,1678,1841,1613,2140,2939,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.066107700247144,69.80718893014637,ID_FT4Pk6
65,1847,1435,412,670,1052,1229,1523,1936,1920,1900,2294,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.066016788965996,69.80708766609794,ID_FT4Pk6
131,2072,1357,308,609,732,1160,1882,2058,1842,2346,2280,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06770562794011,69.83473887317328,ID_A7ifSv
131,2072,1357,358,685,686,1160,1882,2058,2459,2346,2280,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06770613048971,69.83483049772643,ID_A7ifSv
131,1947,1248,314,622,653,1055,1775,2166,2165,2249,2280,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06761572886331,69.8348208472132,ID_A7ifSv
105,1664,1093,301,478,641,883,1804,2121,2409,2339,2215,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06794520244045,69.91324218351181,ID_OePKAY
105,1601,954,200,423,488,852,2016,2268,2503,2720,2215,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.067945680915216,69.9133338089564,ID_OePKAY
91,1730,1205,176,394,476,844,1397,1715,1572,1726,2131,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06924675282226,69.9554146381286,ID_LxOJbf
91,1649,1063,279,603,707,728,1531,1512,2184,1924,2131,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06915588028899,69.95531332197213,ID_LxOJbf
91,1614,1050,224,469,588,727,1223,1329,1815,1594,2131,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06915634594255,69.9554049481734,ID_LxOJbf
119,1904,1196,211,407,440,901,1773,2139,2249,2413,2331,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.069149291359494,69.93635640170892,ID_yd6Nun
119,1904,1196,185,377,437,901,1773,2139,2105,2413,2331,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.06914976283149,69.93644802774983,ID_yd6Nun
68,1654,1123,224,371,494,892,1604,1905,1891,2044,2279,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07237961426722,69.98542171109554,ID_7SI4yr
68,1654,1123,352,548,739,892,1604,1905,1748,2044,2279,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07238007091938,69.9855133385704,ID_7SI4yr
311,2453,1926,590,999,1458,1700,1922,2013,2136,2127,2149,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07391381091093,69.98503689343045,ID_CPpgSX
311,2453,1926,595,954,1446,1700,1922,2013,2089,2127,2149,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.073914267795836,69.98512852139902,ID_CPpgSX
311,2415,1932,618,1002,1484,1660,1873,1985,2110,2049,2149,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.073823402848,69.98502718999043,ID_CPpgSX
160,1542,1133,350,663,864,1115,1584,1756,1743,1776,1800,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07423984604013,70.01446893758069,ID_ofk5wh
160,1532,1069,298,604,747,1023,1712,1819,1803,1878,1800,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07424029391078,70.01456056585542,ID_ofk5wh
228,1583,1278,356,645,870,1108,1487,1624,1668,1664,1955,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.074149884646104,70.01455085280665,ID_ofk5wh
215,2636,1945,574,952,1396,1724,1987,2104,2264,2361,2199,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07508592428657,69.81327482886786,ID_lgq9Z3
179,2641,1949,565,928,1386,1776,2000,2155,2244,2347,1984,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.075086434008746,69.81336645556024,ID_lgq9Z3
179,2641,1949,620,1005,1466,1776,2000,2155,2292,2347,1984,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0749960334454,69.81335680532605,ID_lgq9Z3
181,1959,1287,424,712,810,1091,1963,2289,2745,2404,1959,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07529038865587,69.86714186728358,ID_BXn7kv
172,2187,1340,364,684,689,1110,2253,2778,3071,2891,2695,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07529088185137,69.86723349465063,ID_BXn7kv
181,1867,1283,297,598,576,1086,1810,1943,2192,2179,1959,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07519998566164,69.86713219986778,ID_BXn7kv
172,2019,1298,348,684,617,1087,2080,2286,2610,2484,2695,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07520047885306,69.86722382720544,ID_BXn7kv
172,2078,1302,278,626,475,1197,2430,2754,3273,3101,2061,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0756379588335,69.98650407403228,ID_JlvO0t
172,2078,1302,343,706,716,1197,2430,2754,2992,3101,2061,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07563841539657,69.98659570256953,ID_JlvO0t
172,2078,1302,297,643,528,1197,2430,2754,2928,3101,2061,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.075547550728515,69.98649436860106,ID_JlvO0t
172,2078,1302,355,720,808,1197,2430,2754,2705,3101,2061,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07554800728782,69.98658599710896,ID_JlvO0t
291,2158,1716,195,520,463,1376,1807,1838,2277,2217,2243,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.075146712639075,69.80797013147055,ID_dv2M1d
291,2292,1930,234,590,622,1441,2346,2650,2485,2618,2243,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07514722399514,69.80806175811833,ID_dv2M1d
291,1670,1056,347,546,608,919,1817,2136,2590,2392,2243,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.075056312324996,69.8079604828898,ID_dv2M1d
291,2225,1516,360,641,821,1374,1945,2144,2363,2328,2243,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07505682367684,69.80805210950814,ID_dv2M1d
67,1798,1146,276,570,530,970,1851,2193,2403,2409,2552,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07532864983279,69.77612269189827,ID_CCvVox
67,1652,924,213,466,338,837,2243,2475,2943,2846,2552,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07532917098366,69.77621431820228,ID_CCvVox
67,1364,806,121,294,272,624,1350,1908,1663,1827,2552,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07523825100431,69.77611305323083,ID_CCvVox
67,1594,904,163,386,266,805,1999,2221,2403,2538,2552,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.075238772150875,69.77620467950541,ID_CCvVox
187,1951,1378,288,509,646,1132,1769,1959,1933,2213,2223,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07815264307497,69.86177031545637,ID_GpYWPP
187,1870,1305,520,863,803,1003,1635,1903,2216,2035,2223,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07806174525932,69.86166901900498,ID_GpYWPP
187,1870,1305,238,445,581,1003,1635,1903,1886,2035,2223,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07806224035187,69.86176064721218,ID_GpYWPP
305,2013,1544,472,782,1142,1303,1684,1790,1716,1893,1989,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07828873709864,70.02946550269273,ID_MYF5EI
305,2168,1702,635,889,1320,1534,1686,1820,1808,1942,1989,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07819832727739,70.02945578134697,ID_MYF5EI
82,1553,1022,120,321,282,830,1857,2262,2072,2357,2224,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07921367700579,69.85748816984096,ID_WUPow1
82,1184,691,73,181,201,589,1636,1895,1775,2138,2224,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07912327448595,69.85747850201437,ID_WUPow1
156,2160,1571,504,844,1100,1343,1863,2044,2292,2158,2285,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0797073718726,69.7995743944303,ID_EvSJcZ
156,2160,1571,390,738,888,1343,1863,2044,2152,2158,2285,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07970788617058,69.79966602245379,ID_EvSJcZ
156,2160,1571,552,872,1198,1343,1863,2044,2072,2158,2285,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.07961697199827,69.79956474448777,ID_EvSJcZ
156,2160,1571,473,755,1036,1343,1863,2044,2089,2158,2285,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.079617486292,69.79965637248182,ID_EvSJcZ
117,1864,1366,233,476,650,1059,1586,1797,2328,2030,2035,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.08024031948861,69.86355039963571,ID_ILhDme
117,1864,1366,393,688,930,1059,1586,1797,2048,2030,2035,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0802408141732,69.86364202856922,ID_ILhDme
117,1864,1366,367,606,924,1059,1586,1797,1676,2030,2035,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.080150411389674,69.86363235789,ID_ILhDme
102,2187,1319,225,522,450,1066,2061,2332,2383,2690,2531,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.08289958370179,69.95715366706293,ID_06Sv1n
102,2187,1319,304,603,564,1066,2061,2332,2653,2690,2531,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.08280917689612,69.95714396447039,ID_06Sv1n
359,2313,1829,495,781,1104,1365,1591,1786,1695,1910,1893,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.085672537598406,70.0241235885859,ID_asaSBw
359,2610,2035,474,777,1066,1461,1724,1883,1864,2116,1893,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.0856729833466,70.02421522062227,ID_asaSBw
277,2273,1812,554,802,1126,1334,1531,1675,1797,1827,1868,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.08558212806937,70.02411386237415,ID_asaSBw
277,2363,1891,529,806,1136,1491,1731,1851,1911,2043,1868,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.08558257381388,70.02420549438116,ID_asaSBw
90,1961,1378,272,517,785,1117,1490,1697,1734,1969,1902,1.81394,39.6703136041,5.6e-05,135.0,Sentinel-2B,2019-12-18,43.08568032936771,69.85039586967801,ID_k6nkey
